movieID,Movie,Watched,ReleaseDate,Popularity,Genre,Synopsis,Director,IMDB_Rating,Poster,ID,IMDB_ID,IMDB_Page
67,The Untouchables,checked,1987-06-03,15.59,"Crime,Drama,History,Thriller","Young Treasury Agent Elliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jimmy Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.",,,https://image.tmdb.org/t/p/original//iK4twY48a1nVCez0qXE5w4JFvXw.jpg,117,,
68,Wall Street,checked,1987-12-10,15.462,"Crime,Drama","A young and impatient stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless and greedy corporate raider whom takes the youth under his wing.",,,https://image.tmdb.org/t/p/original//1fZfkz7dQDwq0OluqMbbnMrBc4V.jpg,10673,,
69,Die Hard,checked,1988-07-15,34.015,"Action,Thriller","NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",,,https://image.tmdb.org/t/p/original//aJCpHDC6RoGz7d1Fzayl019xnxX.jpg,562,,
70,Akira,checked,1988-07-16,24.897,"Animation,Science Fiction",A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath that only two teenagers and a group of psychics can stop.,,,https://image.tmdb.org/t/p/original//5KlRFKKSbyCiyYpZSS3A6G5bW0K.jpg,149,,
71,Beetlejuice,checked,1988-02-29,24.601,"Fantasy,Comedy","Thanks to an untimely demise via drowning, a young couple end up as poltergeists in their New England farmhouse, where they fail to meet the challenge of scaring away the insufferable new owners, who want to make drastic changes. In desperation, the undead newlyweds turn to an expert frightmeister, but he's got a diabolical agenda of his own.",,,https://image.tmdb.org/t/p/original//nxhclEO9tX6SS5hKOlzziX0L6Tz.jpg,4011,,
72,Short Circuit 2,checked,1988-07-06,21.655,"Comedy,Drama,Science Fiction,Family","Robot Johnny 5 moves to the city to help his friend Ben Jahrvi with his toy manufacturing enterprise, only to be manipulated by criminals who want to use him for their own nefarious purposes.",,,https://image.tmdb.org/t/p/original//6jEjdOdF6nxWAHlOsk9Tur79DMG.jpg,11966,,
73,Who Framed Roger Rabbit,checked,1988-06-21,19.998,"Fantasy,Animation,Comedy,Crime,Family","'Toon star Roger is worried that his wife Jessica is playing pattycake with someone else, so the studio hires detective Eddie Valiant to snoop on her. But the stakes are quickly raised when Marvin Acme is found dead and Roger is the prime suspect.",,,https://image.tmdb.org/t/p/original//lYfRc57Kx9VgLZ48iulu0HKnM15.jpg,856,,
74,The Naked Gun: From the Files of Police Squad!,checked,1988-12-02,18.63,"Comedy,Crime","When the incompetent Officer Frank Drebin seeks the ruthless killer of his partner, he stumbles upon an attempt to assassinate Queen Elizabeth.",,,https://image.tmdb.org/t/p/original//wQHTHJ3jBKtz2c6VT9JZ8TD73yl.jpg,37136,,
75,The Land Before Time,checked,1988-11-18,17.519,"Animation,Adventure,Family","An orphaned brontosaurus named Littlefoot sets off in search of the legendary Great Valley. A land of lush vegetation where the dinosaurs can thrive and live in peace. Along the way he meets four other young dinosaurs, each one a different species, and they encounter several obstacles as they learn to work together in order to survive.",,,https://image.tmdb.org/t/p/original//MFo7l810yfe4thV2aVJhQww9Dx.jpg,12144,,
76,Police Academy 5: Assignment Miami Beach,checked,1988-03-17,17.401,"Comedy,Crime","The Police Academy misfits travel to Miami, Florida for their academy's commanding officer, Lassard, to receive a prestigious lifetime award pending his retirement, which takes a turn involving a group of jewel thieves after their stolen loot that Lassard unknowingly has in his possession.",,,https://image.tmdb.org/t/p/original//7ITs0TnphZ1H2gxJodvKvz3SBoE.jpg,11825,,
77,Twins,checked,1988-12-09,16.906,Comedy,Julius and Vincent Benedict are the results of an experiment that would allow for the perfect child. Julius was planned and grows to athletic proportions. Vincent is an accident and is somewhat smaller in stature. Vincent is placed in an orphanage while Julius is taken to a south seas island and raised by philosophers. Vincent becomes the ultimate low life and is about to be killed by loan sharks.,,,https://image.tmdb.org/t/p/original//stJx9BQZbXrZnTGf9Erc7d2UMVc.jpg,9493,,
78,Indiana Jones and the Last Crusade,checked,1989-05-24,30.34,"Action,Adventure","When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana must team up with Marcus Brody, Sallah and Elsa Schneider to follow in his father's footsteps and stop the Nazis from recovering the power of eternal life.",,,https://image.tmdb.org/t/p/original//sizg1AU8f8JDZX4QIgE4pjUMBvx.jpg,89,,
79,Dead Poets Society,checked,1989-06-02,26.107,Drama,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",,,https://image.tmdb.org/t/p/original//ai40gM7SUaGA6fthvsd87o8IQq4.jpg,207,,
80,Tango & Cash,checked,1989-12-22,25.951,"Action,Adventure,Comedy","Ray Tango and Gabriel Cash are narcotics detectives who, while both being extremely successful, can't stand each other. Crime Lord Yves Perret, furious at the loss of income that Tango and Cash have caused him, frames the two for murder. Caught with the murder weapon on the scene of the crime, the two have no alibi. Thrown into prison with most of the criminals they helped convict, it appears that they are going to have to trust each other if they are to clear their names and catch the evil Perret.",,,https://image.tmdb.org/t/p/original//bLTBlfV0sJwrwwLJW4JgHwgHrJJ.jpg,9618,,
81,Back to the Future Part II,checked,1989-11-22,22.84,"Adventure,Comedy,Science Fiction,Family","Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",,,https://image.tmdb.org/t/p/original//hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg,165,,
82,Licence to Kill,checked,1989-07-07,22.685,"Action,Adventure,Thriller","When drug lord Franz Sanchez exacts his brutal vengeance on Bond's friend Felix Leiter, 007 resigns from the British Secret Service and begins a fierce vendetta against the master criminal. Bond won't be satisfied until Sanchez is defeated, and to accomplish this aim he allies himself with a beautiful pilot and Sanchez's sexy girlfriend.",,,https://image.tmdb.org/t/p/original//6NIOOBHp59uEcyHVG0Du6TumOpY.jpg,709,,
83,Bill & Ted's Excellent Adventure,checked,1989-02-17,22.389,"Adventure,Comedy,Science Fiction","Bill and Ted are high school buddies starting a band. They are also about to fail their history class—which means Ted would be sent to military school—but receive help from Rufus, a traveller from a future where their band is the foundation for a perfect society. With the use of Rufus' time machine, Bill and Ted travel to various points in history, returning with important figures to help them complete their final history presentation.",,,https://image.tmdb.org/t/p/original//8T55rt4T4WzeAr5AGPM6eaYiNP9.jpg,1648,,
84,The Little Mermaid,checked,1989-11-17,21.833,"Animation,Fantasy,Family",This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,,,https://image.tmdb.org/t/p/original//6aXMusULuKFAK0ZRUlv7RJ9zHTc.jpg,10144,,
85,Batman,checked,1989-06-23,21.507,"Action,Fantasy","The Dark Knight of Gotham City begins his war on crime with his first major enemy being the clownishly homicidal Joker, who has seized control of Gotham's underworld.",,,https://image.tmdb.org/t/p/original//lH3dsbxA4wLalWKNYpVldX8zfPP.jpg,268,,
86,Ghostbusters II,checked,1989-06-16,19.882,"Comedy,Fantasy","Five years after they defeated Gozer, the Ghostbusters are out of business. When Dana begins to have ghost problems again, the boys come out of retirement to aid her and hopefully save New York City from a new paranormal threat.",,,https://image.tmdb.org/t/p/original//yObYPMA58DnTMvJooFW7GG6jWAt.jpg,2978,,
87,The Abyss,checked,1989-08-09,18.303,"Action,Adventure,Science Fiction,Thriller","A civilian oil rig crew is recruited to conduct a search and rescue effort when a nuclear submarine mysteriously sinks. One diver soon finds himself on a spectacular odyssey 25,000 feet below the ocean's surface where he confronts a mysterious force that has the power to change the world or destroy it.",,,https://image.tmdb.org/t/p/original//jel2BuDv7Bq4fuv2pUrTfiBm69o.jpg,2756,,
88,"Honey, I Shrunk the Kids",checked,1989-06-22,17.806,"Adventure,Comedy,Family,Science Fiction",The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.,,,https://image.tmdb.org/t/p/original//o8IHlamxBSYxadXwWZGIcSFCXV4.jpg,9354,,
89,Lethal Weapon 2,checked,1989-07-07,15.297,"Action,Adventure,Comedy,Crime,Thriller","In the opening chase, Martin Riggs and Roger Murtaugh stumble across a trunk full of Krugerrands. They follow the trail to a South African diplomat who's using his immunity to conceal a smuggling operation. When he plants a bomb under Murtaugh's toilet, the action explodes!",,,https://image.tmdb.org/t/p/original//m7mJpEIpalRICM4p1Stq0YtCrgA.jpg,942,,
90,GoodFellas,checked,1990-09-12,35.559,"Drama,Crime","The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",,,https://image.tmdb.org/t/p/original//oErEczcVUmJm0EPdvWsvK4g4Lv3.jpg,769,,
91,Total Recall,checked,1990-06-01,26.427,"Action,Adventure,Science Fiction","Construction worker Douglas Quaid discovers a memory chip in his brain during a virtual-reality trip. He also finds that his past has been invented to conceal a plot of planetary domination. Soon, he's off to Mars to find out who he is and who planted the chip.",,,https://image.tmdb.org/t/p/original//wVbeL6fkbTKSmNfalj4VoAUUqJv.jpg,861,,
92,The Godfather: Part III,checked,1990-12-24,25.111,"Crime,Drama,Thriller","In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",,,https://image.tmdb.org/t/p/original//1hdm3Axw9LjITbApvAXBbqO58zE.jpg,242,,
93,Pretty Woman,checked,1990-03-23,23.989,"Romance,Comedy","When a millionaire wheeler-dealer enters a business contract with a Hollywood hooker Vivian Ward, he loses his heart in the bargain.",,,https://image.tmdb.org/t/p/original//hMVMMy1yDUvdufpTl8J8KKNYaZX.jpg,114,,
94,Edward Scissorhands,checked,1990-12-05,23.969,"Drama,Fantasy,Romance",A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,,,https://image.tmdb.org/t/p/original//1RFIbuW9Z3eN9Oxw2KaQG5DfLmD.jpg,162,,
95,The Hunt for Red October,checked,1990-03-02,23.675,"Action,Adventure,Thriller","A new, technologically-superior Soviet sub, the Red October, is heading for the U.S. coast under the command of Captain Marko Ramius. The American government thinks Ramius is planning to attack. A lone CIA analyst has a different idea: he thinks Ramius is planning to defect, but he has only a few hours to find him and prove it — because the entire Russian naval and air commands are trying to find him, too.",,,https://image.tmdb.org/t/p/original//yVl7zidse4KiWtGMqHFtZCx4X3N.jpg,1669,,
96,Teenage Mutant Ninja Turtles,checked,1990-03-30,22.468,"Science Fiction,Action,Adventure,Comedy,Family",A quartet of mutated humanoid turtles clash with an uprising criminal gang of ninjas,,,https://image.tmdb.org/t/p/original//5TxT6ulSSGRgmrIEjgRzblBUUO1.jpg,1498,,
97,Gremlins 2: The New Batch,checked,1990-06-15,21.18,"Comedy,Fantasy,Horror","Young sweethearts Billy and Kate move to the Big Apple, land jobs in a high-tech office park and soon reunite with the friendly and lovable Gizmo. But a series of accidents creates a whole new generation of Gremlins. The situation worsens when the devilish green creatures invade a top-secret laboratory and develop genetically altered powers, making them even harder to destroy!",,,https://image.tmdb.org/t/p/original//jN7yvxnIHRozhq2mzWZDE5GPRc0.jpg,928,,
98,Die Hard 2,checked,1990-07-02,20.752,"Action,Thriller","Off-duty cop John McClane is gripped with a feeling of déjà vu when, on a snowy Christmas Eve in the nation’s capital, terrorists seize a major international airport, holding thousands of holiday travelers hostage. Renegade military commandos led by a murderous rogue officer plot to rescue a drug lord from justice and are prepared for every contingency except one: McClane’s smart-mouthed heroics.",,,https://image.tmdb.org/t/p/original//ybki0UWO3OPhaM6MSniuKC7sy1R.jpg,1573,,
